internalTaxonId,scientificName,name,language,main
22690774,Columbina passerina,Common Ground-dove,English,true
22690779,Columbina minuta,Plain-breasted Ground Dove,English,false
22690779,Columbina minuta,Plain-breasted Ground-Dove,English,false
22690779,Columbina minuta,Plain-breasted Ground-dove,English,true
22690784,Columbina talpacoti,Ruddy Ground Dove,English,false
22690784,Columbina talpacoti,Ruddy Ground-Dove,English,false
22690784,Columbina talpacoti,Ruddy Ground-dove,English,true
22690809,Claravis pretiosa,Blue Ground Dove,English,false
22690809,Claravis pretiosa,Blue Ground-Dove,English,false
22690809,Claravis pretiosa,Blue Ground-dove,English,true
22690966,Geotrygon montana,Ruddy Quail-Dove,English,false
22690966,Geotrygon montana,Ruddy Quail-dove,English,true
22690928,Leptotrygon veraguensis,Olive-backed Quail-Dove,English,false
22690928,Leptotrygon veraguensis,Olive-backed Quail-dove,English,true
103682912,Pyrocephalus rubinus,Common Vermilion Flycatcher,English,true
22729313,Onychorhynchus mexicanus,Northern Royal-Flycatcher,English,false
22729313,Onychorhynchus mexicanus,Northern Royal Flycatcher,English,true
22703140,Xiphorhynchus lachrymosus,Black-striped Woodcreeper,English,true
22703063,Xiphocolaptes promeropirhynchus,Strong-billed Woodcreeper,English,true
22703043,Glyphorynchus spirurus,Wedge-billed Woodcreeper,English,true
22702962,Sclerurus mexicanus,Tawny-throated Leaftosser,English,true
103661243,Formicarius analis,Black-faced Antthrush,English,true
103661269,Deconychura typica,Little Long-tailed Woodcreeper,English,true
103661292,Dendrocolaptes sanctithomae,Western Barred Woodcreeper,English,true
103670758,Xenops genibarbis,Plain Xenops,English,true
22702746,Pseudocolaptes lawrencii,Buffy Tuftedcheek,English,true
22729072,Hylopezus dives,Fulvous-bellied Antpitta,English,false
22729072,Hylopezus dives,Thicket Antpitta,English,true
22703339,Hylopezus perspicillatus,Spectacled Antpitta,English,false
22703339,Hylopezus perspicillatus,Streak-chested Antpitta,English,true
22703249,Grallaria guatimalensis,Scaled Antpitta,English,true
22703231,Pittasoma michleri,Black-crowned Antpitta,English,false
22703231,Pittasoma michleri,Black-crowned Pittasoma,English,true
22696457,Falco rufigularis,Bat Falcon,English,true
22696291,Micrastur semitorquatus,Collared Forest Falcon,English,false
22696291,Micrastur semitorquatus,Collared Forest-Falcon,English,false
22696291,Micrastur semitorquatus,Collared Forest-falcon,English,true
22696270,Micrastur ruficollis,Barred Forest Falcon,English,false
22696270,Micrastur ruficollis,Barred Forest-Falcon,English,false
22696270,Micrastur ruficollis,Barred Forest-falcon,English,true
22696267,Herpetotheres cachinnans,Laughing Falcon,English,true
22681402,Campephilus guatemalensis,Pale-billed Woodpecker,English,true
22681327,Celeus castaneus,Chestnut-colored Woodpecker,English,false
22681327,Celeus castaneus,Chestnut-colored Woodpecker,English,true
22681317,Celeus loricatus,Cinnamon Woodpecker,English,true
61533973,Colaptes rubiginosus,Golden-olive Woodpecker,English,true
22681228,Piculus simplex,Rufous-winged Woodpecker,English,true
22681166,Leuconotopicus villosus,Hairy Woodpecker,English,true
22681193,Leuconotopicus fumigatus,Smoky-brown Woodpecker,English,true
181359,Sotalia guianensis,Boto,Portuguese,false
181359,Sotalia guianensis,Boto-cinza,Portuguese,false
181359,Sotalia guianensis,Bufeo Blanco,Spanish; Castilian,false
181359,Sotalia guianensis,Bufeo Gris,Spanish; Castilian,false
181359,Sotalia guianensis,Bufeo Negro,Spanish; Castilian,false
181359,Sotalia guianensis,Guiana Dolphin,English,true
18596,Pseudorca crassidens,Faux-orque,French,false
18596,Pseudorca crassidens,Orca Falsa,Spanish; Castilian,false
18596,Pseudorca crassidens,False Killer Whale,English,true
58749,Lithobates warszewitschii,Warszewitsch's Frog,English,true
150088916,Craugastor aenigmaticus,Montane Dirt Frog,English,true
197472,Coniophanes fissidens,Yellowbelly Snake,English,true
151594796,Cruziohyla sylviae,Rana Arbórea de Sylvia,Spanish; Castilian,false
151594796,Cruziohyla sylviae,Sylvia's Tree Frog,English,true
22680816,Melanerpes pucherani,Black-cheeked Woodpecker,English,true
22690891,Leptotila cassinii,Gray-chested Dove,English,false
22690891,Leptotila cassinii,Grey-chested Dove,English,true
22690862,Leptotila plumbeiceps,Gray-headed Dove,English,false
22690862,Leptotila plumbeiceps,Grey-headed Dove,English,true
22684447,Morococcyx erythropygus,Lesser Ground Cuckoo,English,false
22684447,Morococcyx erythropygus,Lesser Ground-Cuckoo,English,false
22684447,Morococcyx erythropygus,Lesser Ground-cuckoo,English,true
155658784,Megascops cooperi,Pacific Screech Owl,English,false
155658784,Megascops cooperi,Pacific Screech-Owl,English,false
155658784,Megascops cooperi,Autillo de manglar,Spanish; Castilian,false
155658784,Megascops cooperi,Mangrovekreischeule,German,false
155658784,Megascops cooperi,Petit-duc de Cooper,French,false
155658784,Megascops cooperi,Pacific Screech-owl,English,true
22682980,Hylomanes momotula,Tody Motmot,English,true
22682292,Malacoptila panamensis,White-whiskered Puffbird,English,true
22684337,Coccyzus minor,Mangrove Cuckoo,English,true
198510,Scincella cherriei,Brown Forest Skink,English,true
152342874,Diasporus amirae,Amira's Dink Frog,English,true
22721740,Setophaga cerulea,Cerulean Warbler,English,true
62026481,Gelochelidon nilotica,الخرشنة نورسية المنقار,Arabic,false
62026481,Gelochelidon nilotica,Common Gull-billed Tern,English,true
22680247,Spatula clypeata,Shoveler,English,false
22680247,Spatula clypeata,Canard souchet,French,false
22680247,Spatula clypeata,"أبو مجرف, أ الكيش",Arabic,false
22680247,Spatula clypeata,Northern Shoveler,English,true
22680301,Anas acuta,Pintail,English,false
22680301,Anas acuta,Canard pilet,French,false
22680301,Anas acuta,البلبول الشائع,Arabic,false
22680301,Anas acuta,Northern Pintail,English,true
154032898,Craugastor zunigai,Zúñiga’s Dirt Frog,English,true
22689778,Antrostomus carolinensis,Chuck-will's-widow,English,true
22696916,Egretta rufescens,Reddish Egret,English,true
154107179,Nototriton costaricense,Southern Moss Salamander,English,true
22708670,Hylocichla mustelina,Wood Thrush,English,true
22692353,Laterallus jamaicensis,Black Rail,English,true
22698209,Ardenna grisea,Fardela negra,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela oscura,Spanish; Castilian,false
22698209,Ardenna grisea,Pardela sombría,Spanish; Castilian,false
22698209,Ardenna grisea,Puffin fuligineux,French,false
22698209,Ardenna grisea,جلم اسحم,Arabic,false
22698209,Ardenna grisea,Sooty Shearwater,English,true
22693749,Pluvialis squatarola,Black-bellied Plover,English,false
22693749,Pluvialis squatarola,Pluvier argenté,French,false
22693749,Pluvialis squatarola,الزقزاق الرمادي,Arabic,false
22693749,Pluvialis squatarola,Grey Plover,English,true
22694591,Thalasseus sandvicensis,Sterne caugek,French,false
22694591,Thalasseus sandvicensis,خرشنة الساندويش,Arabic,false
22694591,Thalasseus sandvicensis,Sandwich Tern,English,true
22693336,Arenaria interpres,Turnstone,English,false
22693336,Arenaria interpres,Tournepierre à collier,French,false
22693336,Arenaria interpres,قنبرة الماء,Arabic,false
22693336,Arenaria interpres,Ruddy Turnstone,English,true
22694730,Onychoprion anaethetus,Sterne bridée,French,false
22694730,Onychoprion anaethetus,الخرشنة المُلجَمة,Arabic,false
22694730,Onychoprion anaethetus,Bridled Tern,English,true
154837348,Aramides cajaneus,Grey-necked Wood-rail,English,false
154837348,Aramides cajaneus,Grey-cowled Wood-rail,English,true
154837304,Aramides albiventris,Russet-naped Wood-rail,English,true
22734130,Accipiter striatus,Sharp-shinned Hawk,English,true
22718575,Anthus rubescens,American Pipit,English,false
22718575,Anthus rubescens,Buff-bellied Pipit,English,true
22727969,Himantopus himantopus," الكرسوع, الكرسوع أبومغازل",Arabic,false
22727969,Himantopus himantopus,Black-winged Stilt,English,true
22680186,Anas platyrhynchos,Common Mallard,English,false
22680186,Anas platyrhynchos,Northern Mallard,English,false
22680186,Anas platyrhynchos,Canard colvert,French,false
22680186,Anas platyrhynchos,"البُركة,  الخضيري",Arabic,false
22680186,Anas platyrhynchos,Mallard,English,true
22697043,Ardea alba,Great White Egret,English,false
22697043,Ardea alba,Great White Heron,English,false
22697043,Ardea alba,Grande aigrette,French,false
22697043,Ardea alba,"البلشون الأبيض الكبير, بيوضي كبير",Arabic,false
22697043,Ardea alba,Great White Egret,English,true
22731538,Saltator striatipectus,Streaked Saltator,English,true
22697109,Bubulcus ibis,Héron garde-boeufs,French,false
22697109,Bubulcus ibis, أبوقردان,Arabic,false
22697109,Bubulcus ibis,Cattle Egret,English,true
22693427,Calidris alpina,Bécasseau variable,French,false
22693427,Calidris alpina, الطيطوى الداكنة,Arabic,false
22693427,Calidris alpina,Dunlin,English,true
22694787,Chlidonias niger,Guifette noire,French,false
22694787,Chlidonias niger,Black Tern,English,true
22690066,Columba livia,Common Pigeon,English,false
22690066,Columba livia,Rock Dove,English,false
22690066,Columba livia,Rock DoveI,English,false
22690066,Columba livia,Pigeon Biset,French,false
22690066,Columba livia,حمام ازرق,Arabic,false
22690066,Columba livia,Rock Dove,English,true
45354964,Falco peregrinus,الشاهين,Arabic,false
45354964,Falco peregrinus,Peregrine Falcon,English,true
22694524,Hydroprogne caspia,Sterne caspienne,French,false
22694524,Hydroprogne caspia, الخرشنة القزوينية,Arabic,false
22694524,Hydroprogne caspia,Caspian Tern,English,true
22697211,Nycticorax nycticorax,Black-Crowned Night Heron,English,false
22697211,Nycticorax nycticorax,Night Heron,English,false
22697211,Nycticorax nycticorax,Héron bihoreau,French,false
22697211,Nycticorax nycticorax,"الواق الأخضر الصغير, غراب الليل",Arabic,false
22697211,Nycticorax nycticorax,Black-crowned Night-heron,English,true
22694938,Pandion haliaetus,Balbuzard pêcheur,French,false
22694938,Pandion haliaetus,العقاب النسارية,Arabic,false
22694938,Pandion haliaetus,Osprey,English,true
103818789,Passer domesticus,"الدوري البلدي, العصفور الدوري",Arabic,false
103818789,Passer domesticus,House Sparrow,English,true
22693490,Phalaropus lobatus,Phalarope à bec étroit,French,false
22693490,Phalaropus lobatus,الطيطوى حمراء الرقبة,Arabic,false
22693490,Phalaropus lobatus,Red-necked Phalarope,English,true
22697422,Plegadis falcinellus,Ibis falcinelle,French,false
22697422,Plegadis falcinellus,أبو منجل الأسود,Arabic,false
22697422,Plegadis falcinellus,Glossy Ibis,English,true
103815961,Riparia riparia,Bank Swallow,English,false
103815961,Riparia riparia,Sand Martin,English,false
103815961,Riparia riparia,"خطاف الرمال, خطاف الرمال الرقيعي, سنونو الرمل",Arabic,false
103815961,Riparia riparia,Collared Sand Martin,English,true
22694623,Sterna hirundo,Sterne pierregarin,French,false
22694623,Sterna hirundo,"الخرشنة الشائعة,  خطاف البحر",Arabic,false
22694623,Sterna hirundo,Common Tern,English,true
22688504,Tyto alba,Chouette effraie,French,false
22688504,Tyto alba,الهامة,Arabic,false
22688504,Tyto alba,Common Barn-owl,English,true
62030590,Larus smithsonianus,American Herring Gull,English,false
62030590,Larus smithsonianus,Arctic Herring Gull,English,true
22698039,Pterodroma ultima,Fardela de Murphy,Spanish; Castilian,false
22698039,Pterodroma ultima,Petrel de Murphy ,Spanish; Castilian,false
22698039,Pterodroma ultima,Murphy's Petrel,English,true
22696637,Phaethon aethereus,Phaéton à bec rouge,French,false
22696637,Phaethon aethereus,رئيس البحر,Arabic,false
22696637,Phaethon aethereus,Red-billed Tropicbird,English,true
22698543,Hydrobates markhami,Markham's Storm Petrel,English,false
22698543,Hydrobates markhami,Markham's Storm-Petrel,English,false
22698543,Hydrobates markhami,Golondrina de Mar de Markham,Spanish; Castilian,false
22698543,Hydrobates markhami,Golondrina de mar negra ,Spanish; Castilian,false
22698543,Hydrobates markhami,Markham's Storm-petrel,English,true
55492,Isthmohyla graceae,Continental Divide Treefrog,English,true
2477,Balaenoptera musculus,Baleine bleue,French,false
2477,Balaenoptera musculus,Ballena Azul,Spanish; Castilian,false
2477,Balaenoptera musculus,Blauwal,German,false
2477,Balaenoptera musculus,Blue Whale,English,true
20733,Stenella longirostris,Long-beaked Dolphin,English,false
20733,Stenella longirostris,Long-snouted Dolphin,English,false
20733,Stenella longirostris,Dauphin longirostre,French,false
20733,Stenella longirostris,Delfín Tornillón,Spanish; Castilian,false
20733,Stenella longirostris,Estenela Giradora,Spanish; Castilian,false
20733,Stenella longirostris,Spinner Dolphin,English,true
22563,Tursiops truncatus,Bottle-nosed Dolphin,English,false
22563,Tursiops truncatus,Bottlenosed Dolphin,English,false
22563,Tursiops truncatus,Bottlenose Dolphin,English,false
22563,Tursiops truncatus,Afalina,Turkish,false
22563,Tursiops truncatus,Dauphin Souffleur,French,false
22563,Tursiops truncatus,Delfin Geddumu Qasir,Maltese,false
22563,Tursiops truncatus,Delfin I Madh,Albanian,false
22563,Tursiops truncatus,Delfin Kabir,Arabic,false
22563,Tursiops truncatus,Delfín Mular,Spanish; Castilian,false
22563,Tursiops truncatus,Grand Dauphin,French,false
22563,Tursiops truncatus,Pez Mular,Spanish; Castilian,false
22563,Tursiops truncatus,Souffleur,French,false
22563,Tursiops truncatus,Tursión,Spanish; Castilian,false
22563,Tursiops truncatus,Tursiope,Italian,false
22563,Tursiops truncatus,Tursiops,French,false
22563,Tursiops truncatus,Ρινοδέλφινο (Rinodélfino),"Greek, Modern (1453-)",false
22563,Tursiops truncatus,Common Bottlenose Dolphin,English,true
22694479,Xema sabini,Mouette de Sabine,French,false
22694479,Xema sabini,Sabine's Gull,English,true
55265,Phyllobates vittatus,Golfodulcean Poison-arrow Frog,English,false
55265,Phyllobates vittatus,Golfodulcean Poison Frog,English,true
55288,Agalychnis annae,Orange-eyed Tree Frog,English,false
55288,Agalychnis annae,Blue-sided Treefrog,English,true
41755,Physeter macrocephalus,Cachelot,English,false
41755,Physeter macrocephalus,Pot Whale,English,false
41755,Physeter macrocephalus,Spermacet Whale,English,false
41755,Physeter macrocephalus,Ballena Esperma,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalot,French,false
41755,Physeter macrocephalus,Cachalote,Spanish; Castilian,false
41755,Physeter macrocephalus,Cachalote,Portuguese,false
41755,Physeter macrocephalus,Capodoglio,Italian,false
41755,Physeter macrocephalus,Gabdoll,Maltese,false
41755,Physeter macrocephalus,İspermeçet balinası,Turkish,false
41755,Physeter macrocephalus,Kaşalot,Turkish,false
41755,Physeter macrocephalus,Kashalot,Albanian,false
41755,Physeter macrocephalus,Ulješura,Croatian,false
41755,Physeter macrocephalus,عنبر (anbar),Arabic,false
41755,Physeter macrocephalus,ראשתן (roshtan),Hebrew,false
41755,Physeter macrocephalus,φυσητήρας (fysitíras),"Greek, Modern (1453-)",false
41755,Physeter macrocephalus,Sperm Whale,English,true
22692192,Heliornis fulica,Sungrebe,English,true
22693594,Burhinus bistriatus,Double-striped Thick-knee,English,true
22690962,Geotrygon violacea,Violaceous Quail-Dove,English,false
22690962,Geotrygon violacea,Violaceous Quail-dove,English,true
22690908,Zentrygon costaricensis,Buff-fronted Quail-Dove,English,false
22690908,Zentrygon costaricensis,Buff-fronted Quail-dove,English,true
22728963,Zentrygon lawrencii,Purplish-backed Quail-Dove,English,false
22728963,Zentrygon lawrencii,Purplish-backed Quail-dove,English,true
22690936,Zentrygon chiriquensis,Chiriqui Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Chiriquí Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Rufous-breasted Quail-Dove,English,false
22690936,Zentrygon chiriquensis,Chiriqui Quail-dove,English,true
22689695,Lurocalis semitorquatus,Short-tailed Nighthawk,English,true
22689773,Nyctiphrynus ocellatus,Ocellated Poorwill,English,true
22689781,Antrostomus rufus,Rufous Nightjar,English,true
22689813,Antrostomus saturatus,Dusky Nightjar,English,true
3745,Canis latrans,American Jackal,English,false
3745,Canis latrans,Brush Wolf,English,false
3745,Canis latrans,Prairie Wolf,English,false
3745,Canis latrans,Kojote,German,false
3745,Canis latrans,Coyote,English,true
22689823,Hydropsalis cayennensis,White-tailed Nightjar,English,true
22722724,Euphonia laniirostris,Thick-billed Euphonia,English,true
22722760,Euphonia minuta,White-vented Euphonia,English,true
22720398,Spinus xanthogastrus,Yellow-bellied Siskin,English,true
22696286,Micrastur mirandollei,Slaty-backed Forest Falcon,English,false
22696286,Micrastur mirandollei,Slaty-backed Forest-Falcon,English,false
22696286,Micrastur mirandollei,Slaty-backed Forest-falcon,English,true
22696229,Ibycter americanus,Red-throated Caracara,English,true
22696261,Milvago chimachima,Yellow-headed Caracara,English,true
22681939,Eubucco bourcierii,Red-headed Barbet,English,true
22682200,Galbula ruficauda,Rufous-tailed Jacamar,English,true
22682224,Jacamerops aureus,Great Jacamar,English,true
22683649,Chloroceryle amazona,Amazon Kingfisher,English,true
22683655,Chloroceryle inda,Green-and-rufous Kingfisher,English,true
22683658,Chloroceryle aenea,American Pygmy-kingfisher,English,true
22689636,Nyctibius grandis,Great Potoo,English,true
22689646,Nyctibius griseus,Common Potoo,English,true
22689642,Nyctibius jamaicensis,Common Potoo,English,false
22689642,Nyctibius jamaicensis,Northern Potoo,English,true
22693553,Jacana jacana,Wattled Jacana,English,true
22694075,Vanellus chilensis,Southern Lapwing,English,true
22691893,Eurypyga helias,Sunbittern,English,true
61634649,Momotus lessonii,Blue-diademed Motmot,English,true
22682995,Baryphthengus martii,Rufous Motmot,English,true
22682986,Electron platyrhynchum,Broad-billed Motmot,English,true
22682992,Eumomota superciliosa,Turquoise-browed Motmot,English,true
22697733,Fregata minor,Great Frigatebird,English,false
22697733,Fregata minor,Frégate du Pacifique,French,false
22697733,Fregata minor,Great Frigatebird,English,true
61418830,Piaya cayana,Squirrel Cuckoo,English,false
61418830,Piaya cayana,Common Squirrel-cuckoo,English,true
22684444,Tapera naevia,Striped Cuckoo,English,true
22684452,Dromococcyx phasianellus,Pheasant Cuckoo,English,true
22684431,Crotophaga major,Greater Ani,English,true
22694799,Anous minutus,Noddi noir,French,false
22694799,Anous minutus,Black Noddy,English,true
2613,Bassariscus sumichrasti,Central American Cacomistle,English,false
2613,Bassariscus sumichrasti,Babisuri,Spanish; Castilian,false
2613,Bassariscus sumichrasti,Basáride,Spanish; Castilian,false
2613,Bassariscus sumichrasti,Bassarai rusé,French,false
2613,Bassariscus sumichrasti,Guayanoche,Spanish; Castilian,false
2613,Bassariscus sumichrasti,Mico de Noche,Spanish; Castilian,false
2613,Bassariscus sumichrasti,Mico Rayado,Spanish; Castilian,false
2613,Bassariscus sumichrasti,Mittelamerikanisches Katzenfrett,German,false
2613,Bassariscus sumichrasti,Cacomistle,English,true
22690814,Paraclaravis mondetoura,Maroon-chested Ground Dove,English,false
22690814,Paraclaravis mondetoura,Maroon-chested Ground-Dove,English,false
22690814,Paraclaravis mondetoura,Maroon-chested Ground-dove,English,true
55033,Hyalinobatrachium talamancae,Talamanca Glass Frog,English,true
22721519,Arremon brunneinucha,Chestnut-capped Brush Finch,English,false
22721519,Arremon brunneinucha,Chestnut-capped Brush-Finch,English,false
22721519,Arremon brunneinucha,Chestnut-capped Brush-finch,English,true
22721401,Arremonops conirostris,Black-striped Sparrow,English,true
22733880,Notharchus hyperrhynchus,White-necked Puffbird,English,true
61998257,Notharchus subtectus,Lesser Pied Puffbird,English,true
22682298,Micromonacha lanceolata,Lanceolated Monklet,English,true
22682331,Monasa morphoeus,White-fronted Nunbird,English,true
22686464,Cypseloides cryptus,White-chinned Swift,English,true
22686424,Streptoprocne rutila,Chestnut-collared Swift,English,true
22686476,Streptoprocne zonaris,White-collared Swift,English,true
22686701,Chaetura cinereiventris,Gray-rumped Swift,English,false
22686701,Chaetura cinereiventris,Grey-rumped Swift,English,true
22686759,Panyptila cayennensis,Lesser Swallow-tailed Swift,English,true
22686756,Panyptila sanctihieronymi,Great Swallow-tailed Swift,English,true
22703089,Dendrocolaptes picumnus,Black-banded Woodcreeper,English,true
22702998,Xenops rutilus,Streaked Xenops,English,true
22702858,Philydor rufum,Buff-fronted Foliage-gleaner,English,true
22702910,Automolus ochrolaemus,Buff-throated Foliage-gleaner,English,true
22687562,Amazilia boucardi,Amazilia de Manglar,Spanish; Castilian,false
22687562,Amazilia boucardi,Mangrove Hummingbird,English,true
22680774,Picumnus olivaceus,Olivaceous Piculet,English,true
22733729,Melanerpes chrysauchen,Golden-naped Woodpecker,English,true
22680850,Melanerpes rubricapillus,Red-crowned Woodpecker,English,true
22680865,Melanerpes hoffmannii,Hoffmann's Woodpecker,English,true
22694967,Leptodon cayanensis,Gray-headed Kite,English,false
22694967,Leptodon cayanensis,Grey-headed Kite,English,true
22696193,Spizaetus tyrannus,Black Hawk-Eagle,English,false
22696193,Spizaetus tyrannus,Black Hawk-eagle,English,true
22696120,Spizaetus melanoleucus,Black-and-white Hawk-Eagle,English,false
22696120,Spizaetus melanoleucus,Black-and-White Hawk-Eagle,English,false
22696120,Spizaetus melanoleucus,Aguila-azor Blanquinegra,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Aguila-azor Chica,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Aguila Blanquinegra,Spanish; Castilian,false
22696120,Spizaetus melanoleucus,Black-and-white Hawk-eagle,English,true
22695060,Harpagus bidentatus,Double-toothed Kite,English,true
22695565,Accipiter superciliosus,Tiny Hawk,English,true
22695669,Accipiter bicolor,Bicolored Hawk,English,true
22695069,Ictinia plumbea,Plumbeous Kite,English,true
22695842,Busarellus nigricollis,Black-collared Hawk,English,true
22695729,Geranospiza caerulescens,Crane Hawk,English,true
22695832,Buteogallus meridionalis,Savanna Hawk,English,true
22695827,Buteogallus urubitinga,Great Black Hawk,English,false
22695827,Buteogallus urubitinga,Great Black-Hawk,English,false
22695827,Buteogallus urubitinga,Great Black Hawk,English,true
22695754,Morphnarchus princeps,Barred Hawk,English,true
22695880,Rupornis magnirostris,Roadside Hawk,English,true
22695786,Pseudastur albicollis,White Hawk,English,true
22695775,Leucopternis semiplumbeus,Busardo Semiplomizo,Spanish; Castilian,false
22695775,Leucopternis semiplumbeus,Gavilán Semiplomizo,Spanish; Castilian,false
22695775,Leucopternis semiplumbeus,Semiplumbeous Hawk,English,true
22727766,Buteo nitidus,Grey-lined Hawk,English,true
22690854,Leptotila verreauxi,White-tipped Dove,English,true
22689731,Nyctidromus albicollis,Pauraque,English,false
22689731,Nyctidromus albicollis,Pauraque,English,true
103798640,Setophaga pitiayumi,Tropical Parula,English,true
22683634,Megaceryle torquata,Ringed Kingfisher,English,true
22683652,Chloroceryle americana,Green Kingfisher,English,true
22694794,Anous stolidus,Common Noddy,English,false
22694794,Anous stolidus,Noddi brun,French,false
22694794,Anous stolidus,Brown Noddy,English,true
22694740,Onychoprion fuscatus,Sterne fuligineuse,French,false
22694740,Onychoprion fuscatus,Sooty Tern,English,true
22684434,Crotophaga ani,Smooth-billed Ani,English,true
22693550,Jacana spinosa,Northern Jacana,English,true
22698557,Hydrobates melania,Black Storm Petrel,English,false
22698557,Hydrobates melania,Black Storm-Petrel,English,false
22698557,Hydrobates melania,Black Storm-petrel,English,true
22697724,Fregata magnificens,Frégate superbe,French,false
22697724,Fregata magnificens,Magnificent Frigatebird,English,true
22694971,Chondrohierax uncinatus,Hook-billed Kite,English,true
22695048,Rostrhamus sociabilis,Snail Kite,English,true
22735514,Buteogallus anthracinus,Common Black-Hawk,English,false
22735514,Buteogallus anthracinus,Common Black Hawk,English,true
22695906,Geranoaetus albicaudatus,White-tailed Hawk,English,true
22727773,Buteo plagiatus,Grey Hawk,English,true
22695897,Buteo brachyurus,Short-tailed Hawk,English,true
22695926,Buteo albonotatus,Zone-tailed Hawk,English,true
22685553,Ara ambiguus,Guacamayo Ambiguo,Spanish; Castilian,false
22685553,Ara ambiguus,Great Green Macaw,English,true
174481,Iguana iguana,Iguana,Spanish; Castilian,false
174481,Iguana iguana,Common Green Iguana,English,true
198528,Tropidodipsas sartorii,Terrestrial Snail Sucker,English,true
22678521,Crax rubra,Pavón Norteño,Spanish; Castilian,false
22678521,Crax rubra,Great Curassow,English,true
22690229,Patagioenas leucocephala,White-crowned Pigeon,English,true
22684340,Coccyzus ferrugineus,Cocos Cuckoo,English,true
20738,Steno bredanensis,Dauphin à Bec Etroit,French,false
20738,Steno bredanensis,Delfín de Pico Largo,Spanish; Castilian,false
20738,Steno bredanensis,Sténo,French,false
20738,Steno bredanensis,Rough-toothed Dolphin,English,true
22694296,Larus heermanni,Heermann's Gull,English,true
22694552,Thalasseus elegans,Charrán elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Gaviotín ,Spanish; Castilian,false
22694552,Thalasseus elegans,Pagaza elegante,Spanish; Castilian,false
22694552,Thalasseus elegans,Elegant Tern,English,true
22682989,Electron carinatum,Keel-billed Motmot,English,true
22695849,Buteogallus solitarius,Black Solitary Eagle,English,false
22695849,Buteogallus solitarius,Montane Solitary Eagle,English,false
22695849,Buteogallus solitarius,Aguila Solitaria,Spanish; Castilian,false
22695849,Buteogallus solitarius,Black Solitary Eagle,English,true
45430583,Amazona guatemalae,Northern Mealy Amazon,English,true
22699191,Nesotriccus ridgwayi,Cocos Flycatcher,English,true
22699767,Aphanotriccus capitalis,Tawny-chested Flycatcher,English,true
22735434,Sturnella magna,Eastern Meadowlark,English,true
22722558,Bangsia arcaei,Blue-and-gold Tanager,English,true
22721692,Setophaga chrysoparia,Golden-cheeked Warbler,English,true
22729498,Anas carolinensis,Green-winged Teal,English,true
181500967,Ardea herodias,Great Blue Heron,English,true
154632189,Chaetura vauxi,Vaux's Swift,English,true
22685739,Eupsittula canicularis,Orange-fronted Parakeet,English,true
103776650,Melozone cabanisi,Costa Rican Ground-sparrow,English,true
22729867,Gallinago delicata,Wilson's Snipe,English,true
